filename,start,end,content,techniques,persuasion_strategies,Attack_on_Reputation,Justification,Distraction,Simplification,Call,Manipulative_Wording
20240216_URW_BG_93.txt,68,171,За пореден път в българския парламент виждаме как извънредна точка се оказва точка за помощ за Украйна.,[],[],False,False,False,False,False,False
20240726_EUZ_BG_52.txt,3496,3626,"Аналогията, която направихте с франка и с това, което пише на „Държавен вестник“, е съвършено неправилно и сега ще Ви обясня защо.","['Exaggeration-Minimisation', 'Doubt']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240301_SHG_BG_56.txt,170,247,"Уважаеми български граждани, ще Ви прочета един документ (показва документа).",[],[],False,False,False,False,False,False
20240321_URW_BG_82.txt,2482,2615,"Този доклад доказва Вашата гледна точка, но явно не сте го чели и затова взехте едно изказване десет минути да плюете по член на СЕМ.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240327_EUZ_BG_97.txt,4980,5138,"Там, ако решат, ще ни анексират и ще унищожат нашата финансова независимост, ако преценят, че им трябва още едно парче от Източна Европа, което да асимилират.",['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240726_EUZ_BG_51.txt,728,791,И изнасилването на страната за влизането в еврозоната е същото.,"['False_Equivalence', 'Loaded_Language']","['Simplification', 'Manipulative_Wording']",False,False,False,True,False,True
20240229_URW_BG_67.txt,4022,4028,Дойде!,['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
20240216_URW_BG_93.txt,1476,1519,Навремето имаше киносалони в тези читалища.,['Whataboutism'],['Distraction'],False,False,True,False,False,False
20240904_EUZ_BG_40.txt,3385,3414,Страх ги е да се произнесат.,['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240229_URW_BG_70.txt,6273,6296,"Господин Хамид, Вие ли?",[],[],False,False,False,False,False,False
20240704_URW_BG_28.txt,70,200,"Първо, уважаема госпожо Нинова, няма как с премиера да разсекретим позицията, тъй като тя се базира на секретни документи на НАТО.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_51.txt,1598,1609,По-добра е.,[],[],False,False,False,False,False,False
20240228_URW_BG_85.txt,6843,6997,"Естествено, не бива да забравяме, че ситуацията се променя постоянно и тя далеч няма да бъде толкова дълго търпяна в тази ѝ сегашна моментна конфигурация.",[],[],False,False,False,False,False,False
20240301_SHG_BG_58.txt,3958,4019,"Фактът, че поехте ангажимент за писмен отговор, е достатъчен.",[],[],False,False,False,False,False,False
20240228_URW_BG_85.txt,5115,5231,"Декларации за вярност, биене на чело пред султана, образно казано, и накрая поредната доза унижение и самоунижение.","['Loaded_Language', 'Obfuscation-Vagueness-Confusion', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240229_URW_BG_70.txt,1788,1993,"Интересно ми е след всичките Ви изявления дали има наплив на български граждани, които искат да бъдат военнослужещи, примерно, или липсите в Българската армия стават още по-големи? (Реплики от ВЪЗРАЖДАНЕ.)",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240704_URW_BG_21.txt,2766,2997,"Един проблем Вие изтъквате през цялото време, господин Министър, това е демотивацията на служещите във въоръжените сили, нежеланието на младата част от нашето общество да припознае военната професия като престижна и като свой дълг.","['Causal_Oversimplification', 'Red_Herring']","['Distraction', 'Simplification']",False,False,True,True,False,False
20240229_URW_BG_68.txt,2370,2628,"Това съответства на националния интерес на България и всеки, който помага на Русия в този конфликт, всъщност работи срещу националния интерес на България, включително и тези, които ходят на инструктаж в Москва. (Ръкопляскания и възгласи: „Браво!“ от ПП-ДБ.)","['Causal_Oversimplification', 'Flag_Waving', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Justification', 'Simplification']",True,True,False,True,False,False
20240904_EUZ_BG_43.txt,2847,2970,"Забранява се на търговците да променят договори и да вдигат цени заради смяната, както и потребителите са напълно защитени.",[],[],False,False,False,False,False,False
20231208_URW_BG_77.txt,2712,2896,"И тогава заявихме, че ако ще помагаме на Украйна с оглед на сегашната ни геополитическа подчинена ситуация, поне да получим нещо насреща, поне да има нещо добро за българите в Украйна!",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
20240904_EUZ_BG_41.txt,2322,2463,"ЦОНЧО ГАНЕВ: Господин Методиев, не знам какъв сте по образование, но със сигурност не разбирате абсолютно нищо от икономика. (Шум и реплики.)",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20231208_URW_BG_73.txt,6797,6852,Или пък да кажете кой в момента е директорът на ТЕРЕМ?,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
trail_raw_BG_13.txt,3018,3042,Разликата е в размерите.,['Questioning_the_Reputation'],['Attack_on_Reputation'],True,False,False,False,False,False
20240704_URW_BG_24.txt,3472,3565,"Ако сте стигнали дотам да си правите политиката само с нея, нещата не са добре за Вас самите.",[],[],False,False,False,False,False,False
20240321_URW_BG_84.txt,2383,2590,"БОРИСЛАВ ГУЦАНОВ: На следващо място, тъй като ми е личното обяснение, господин Божанков, откога се забранява на народни представители да говорят от трибуната и откога те трябва да бъдат санкционирани от СЕМ?",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240111_SHG_BG_61.txt,6107,6168,Продължавам с това как изпратихме годината и как я посрещаме.,[],[],False,False,False,False,False,False
20240327_EUZ_BG_96.txt,7488,7541,"ПРЕДСЕДАТЕЛ РОСИЦА КИРОВА: Времето, господин Дренчев.",[],[],False,False,False,False,False,False
20240321_URW_BG_83.txt,6234,6369,"Но няма как да бъда надарена със свръхестествени сили и да мога да моделирам това, което излиза от устатата на народните представители.","['Obfuscation-Vagueness-Confusion', 'Doubt']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240301_SHG_BG_57.txt,5594,5648,За мен България има значение за целия Европейски съюз.,['Flag_Waving'],['Justification'],False,True,False,False,False,False
20240704_URW_BG_26.txt,105,144,Преминаваме към първия кръг от въпроси.,[],[],False,False,False,False,False,False
20240904_EUZ_BG_40.txt,4489,4575,И това предизвиква неистов страх в евро-атлантическите партии да отидат на референдум.,"['Loaded_Language', 'Questioning_the_Reputation', 'Name_Calling-Labeling', 'Repetition']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240301_SHG_BG_58.txt,4074,4162,По процедура всяка парламентарна група има рамките на отношение… На становище по темата.,[],[],False,False,False,False,False,False
20231124_IHC_BG_35.txt,1316,1460,Призоваваме Израел да се придържа към принципа на пропорционалност в международното право и да се сложи край на избиването на цивилно население.,[],[],False,False,False,False,False,False
20240216_URW_BG_88.txt,2717,2864,"Искам да Ви задам въпроса: Вие докога смятате, че Народното събрание ще продължи да се занимава с Украйна, да даваме пари, а нашите села ще умират?","['Whataboutism', 'Doubt']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
20240321_URW_BG_84.txt,1282,1486,"И тези хора ни карат към една държава, използвайки свободата на Европа, за да пропагандират тезите на Митрофанова. (Реплики между народни представители от ВЪЗРАЖДАНЕ и народния представител Искрен Митев.)",['Guilt_by_Association'],['Attack_on_Reputation'],True,False,False,False,False,False
20240216_URW_BG_91.txt,867,963,"Нека да сме малко по-умерени, по-обрани и по-внимателни, когато говорим за цивилизационен избор.",['Appeal_to_Values'],['Justification'],False,True,False,False,False,False
20231208_URW_BG_76.txt,2289,2579,"В т. 4 – тук не е чак толкова директно казано, защото се задължава Министерският съвет да проведе преговори с правителствата на съюзниците в НАТО за разполагане на съюзнически противовъздушни и брегови противокорабни ракетни комплекси за усилване на отбранителните способности на България.",[],[],False,False,False,False,False,False
20240704_URW_BG_23.txt,2341,2410,"Тоест извършиха се дейности, които няма как нас да не ни притесняват.",[],[],False,False,False,False,False,False
20240430_GW_BG_38.txt,4563,4603,"Господин Цонев, имате думата за дуплика.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_56.txt,3767,3841,Надявам се някои от пепедебейците в залата да му предадат какво съм казал.,['Name_Calling-Labeling'],['Attack_on_Reputation'],True,False,False,False,False,False
20240801_GW_BG_37.txt,6966,7239,"Има към самите законопроекти становища, които са доста обширни и критикуват тези два законопроекта, но въпреки всичко, това, което ще стане след малко, е, че евро-атлантическото мнозинство тук, в залата, ще приеме тези два законопроекта под натиска на Европейската комисия.","['Consequential_Oversimplification', 'Questioning_the_Reputation', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Simplification']",True,False,False,True,False,False
20240221_URW_BG_87.txt,3835,4118,"Миналата седмица на свое изказване Емин Балкан, председател на най-голямата изселническа организация в Турция „Балгьоч“, заяви следните две неща: първо, в България, той твърди – нещо, което не е вярно, има над 1 милион турци; и второ, в Турция има 500 хил. души с двойно гражданство.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240904_EUZ_BG_46.txt,2940,2999,ПРЕДСЕДАТЕЛ РОСИЦА КИРОВА: Има ли желаещи за втора реплика?,[],[],False,False,False,False,False,False
20240918_IHC_BG_36.txt,1855,1911,Поискахме с втора молба да ни бъде предоставено фоайето.,[],[],False,False,False,False,False,False
20240904_EUZ_BG_44.txt,3594,3654,"И сега, като теглим чертата, уважаеми колеги, какво видяхме?",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240627_EUZ_BG_64.txt,774,802,Например за приходната част.,[],[],False,False,False,False,False,False
20240726_EUZ_BG_54.txt,610,792,"Икономиката на света се развива вече по съвсем друг мащаб и по други модели, така както примерно, да кажем, беше допреди няколко десетилетия – този модел вече започва да се изчерпва.",[],[],False,False,False,False,False,False
20240229_URW_BG_69.txt,5329,5370,Какво стана ясно от днешното изслушване?,[],[],False,False,False,False,False,False
20240229_URW_BG_69.txt,5177,5245,ПРЕДСЕДАТЕЛ РОСЕН ЖЕЛЯЗКОВ: От „БСП за България“ – господин Зафиров.,[],[],False,False,False,False,False,False
20240216_URW_BG_95.txt,4077,4222,"Аз не съм много сигурен и мисля, че това решение, което ще се вземе сега, пак е едно празно евро-атлантическо обещание за българския просперитет.","['Appeal_to_Hypocrisy', 'Name_Calling-Labeling']",['Attack_on_Reputation'],True,False,False,False,False,False
20240807_EUZ_BG_48.txt,256,457,"Ще оборя два аргумента, които по принцип са за еврозоната – те са: че българската икономика ще се развие много бързо, влезем ли в еврозоната, и вторият аргумент за еврозоната е, че ще имаме глас в ЕЦБ.",[],[],False,False,False,False,False,False
20240229_URW_BG_68.txt,221,386,"Тоест държави, които имат гранични конфликти, и то не само на политическо ниво, още повече в гореща фаза, няма как да бъдат приемани в никакви международни пактове.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_40.txt,3586,3646,"Там се казва: по втория начин ще ни вкарат, ама не говорете.",['Straw_Man'],['Distraction'],False,False,True,False,False,False
20240918_IHC_BG_36.txt,2568,2607,Това нежелание е вече срамно и позорно.,"['Loaded_Language', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240216_URW_BG_93.txt,3441,3516,"ИВАН ЧЕНЧЕВ: Да, 1800, аз казах близо 2000 и това е трагедията на България.",['Exaggeration-Minimisation'],['Manipulative_Wording'],False,False,False,False,False,True
20240726_EUZ_BG_56.txt,3657,3755,Финансовото недоразумение Асен Василев е причината да не отговаряме на изискванията за еврозоната.,"['Causal_Oversimplification', 'Questioning_the_Reputation', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Simplification']",True,False,False,True,False,False
20240216_URW_BG_92.txt,1547,1643,"Ако в Ирак спечелихме войната – според Вашия ментор Соломон Паси, тази война няма да я спечелим.","['Conversation_Killer', 'Doubt']","['Attack_on_Reputation', 'Call']",True,False,False,False,True,False
20240904_EUZ_BG_41.txt,2153,2231,"ПРЕДСЕДАТЕЛ РАЯ НАЗАРЯН: Колеги, моля да се въздържате от невъзпитани епитети.",[],[],False,False,False,False,False,False
20240229_URW_BG_67.txt,1745,1791,"И така, уважаеми колеги, стоят много въпроси.",[],[],False,False,False,False,False,False
20240216_URW_BG_88.txt,1974,2278,"Нека да се съберат тук управляващата тройна коалиция ПП ДБ, ГЕРБ и ДПС, да съберат пари от джобовете си и като толкова много искат да хранят бедна Украйна, да я хранят те, а да не я хранят българските данъкоплатци – без значение дали става дума за един лев, за един милион лева, или за един милиард лева.","['Exaggeration-Minimisation', 'Appeal_to_Hypocrisy', 'Flag_Waving', 'Name_Calling-Labeling']","['Attack_on_Reputation', 'Justification', 'Manipulative_Wording']",True,True,False,False,False,True
20240904_EUZ_BG_40.txt,1836,1909,И това го казват европейските чиновници – по никакъв начин не отговаряме!,['Appeal_to_Authority'],['Justification'],False,True,False,False,False,False
20240216_URW_BG_90.txt,6098,6415,"Аз мисля, че и сега, ако може да бъде даден отговор на това, но и в бъдеще, когато се правят такива предложения, трябва много ясно да е указано какъв е нашият контрол и как те се изразходват, защото не е тайна, че докладите, информациите за сериозна корупция по отношение на помощта, която влиза в Украйна, са налице.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_43.txt,8284,8564,"Всъщност неизпълнението на критериите за еврозоната – най-главната причина е, че последните правителства на ПП-ДБ не успяха да направят една добра събираемост на приходите в хазната, което, разбира се, е част от некачествената финансова политика на тези две правителства на ПП-ДБ.","['Causal_Oversimplification', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Simplification']",True,False,False,True,False,False
20240216_URW_BG_94.txt,5304,5340,ПРЕДСЕДАТЕЛ РОСЕН ЖЕЛЯЗКОВ: Дуплика.,[],[],False,False,False,False,False,False
20240726_EUZ_BG_49.txt,793,859,"Такъв конкретен ангажимент до момента не е имало, а трябва да има.",['False_Dilemma-No_Choice'],['Simplification'],False,False,False,True,False,False
20240327_EUZ_BG_96.txt,1238,1433,"Въпреки това ние от партия ВЪЗРАЖДАНЕ успяхме на два пъти да се срещнем и да поставим директно пред господин Паскал Донахю конкретни теми, свързани с евентуалното въвеждане на еврото в България.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_49.txt,6431,6521,От повече от година и половина-две лихвите в България са по-ниски от лихвите в еврозоната.,[],[],False,False,False,False,False,False
20240228_URW_BG_85.txt,3459,3478,"Не може, няма как.",['Conversation_Killer'],['Call'],False,False,False,False,True,False
20231208_URW_BG_72.txt,5667,5786,"Ще ми отговорите сега за оторизацията, за която се плаща, при положение че има желание те да бъдат продадени, един път.",['Appeal_to_Hypocrisy'],['Attack_on_Reputation'],True,False,False,False,False,False
20240229_URW_BG_67.txt,6688,6784,"Не може само Борисов, Пеевски и Петков да знаят, а другите да стоим и да гадаем какво се случва.",['Exaggeration-Minimisation'],['Manipulative_Wording'],False,False,False,False,False,True
20240327_EUZ_BG_98.txt,3273,3335,"В заключение, да, информацията, която беше дадена, е надеждна.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_45.txt,5997,6197,"Тоест за последните повече от 10 години тези страни не са пожънали успехи от влизането в еврозоната, а точно обратното, и въпреки че Гърция е христоматийният пример, в Италия също има големи проблеми.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
20240216_URW_BG_94.txt,3899,3929,"СТОЯН ТАСЛАКОВ: Да, благодаря.",[],[],False,False,False,False,False,False
20240216_URW_BG_91.txt,1213,1255,Няма да правя квалификация точно какви са.,['Obfuscation-Vagueness-Confusion'],['Manipulative_Wording'],False,False,False,False,False,True
20240704_URW_BG_20.txt,3952,4150,"И за втори път Ви призовавам, както и на закритото заседание, подобни предложения трябва да има в това Народно събрание, а не постоянно да говорим за въоръжения и за опити за въвличане в тази война.",[],[],False,False,False,False,False,False
20240321_URW_BG_84.txt,1955,1995,"ПЕТЪР ПЕТРОВ (ВЪЗРАЖДАНЕ, от място): Не.",['Conversation_Killer'],['Call'],False,False,False,False,True,False
20240807_EUZ_BG_48.txt,6135,6194,"Господин Байрам, продължете четенето от Раздел III нататък.",[],[],False,False,False,False,False,False
20240216_URW_BG_89.txt,3672,3792,"Тук, уважаеми господин Председател, позволете ми десет секунди, в които да кажа нещо извън темата, но мисля, че е важно.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_43.txt,1803,1873,"КОСТАДИН КОСТАДИНОВ (ВЪЗРАЖДАНЕ, от място): Турция въведоха ли еврото?",[],[],False,False,False,False,False,False
trail_raw_BG_7.txt,4199,4249,Той е риск за финансовата стабилност на държавата.,['Appeal_to_Fear-Prejudice'],['Justification'],False,True,False,False,False,False
20240627_EUZ_BG_64.txt,1824,1853,Тяхната събираемост изостава.,[],[],False,False,False,False,False,False
20240216_URW_BG_95.txt,2216,2238,Пак ще Ви кажа – нула.,['Conversation_Killer'],['Call'],False,False,False,False,True,False
20240726_EUZ_BG_52.txt,4946,5076,"Гърция се провали по простата причина, че всеки искаше да работи държавна работа на висока заплата. (Шум и реплики от ВЪЗРАЖДАНЕ.)",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
20240229_URW_BG_69.txt,4742,4800,"И накрая искам да се обърна към Вас, господин Председател.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_56.txt,3632,3655,Реплики от ВЪЗРАЖДАНЕ.),[],[],False,False,False,False,False,False
20240704_URW_BG_25.txt,855,1000,"Аз специално не мога да отговоря какво го е смутило, но не искам и да навлизам в тази тема, тъй като очевидно има лични мотиви президентът Радев.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240321_URW_BG_82.txt,6492,6521,"Ама четете законите, моля Ви.",[],[],False,False,False,False,False,False
20240301_SHG_BG_56.txt,824,1077,"Беше и е важно за Държавната служба за убежище и репатриране по всяко време да дава приоритет на връщащите се престъпници, които трябва да напуснат страната“ – подчерта Аксел Стрьолайн, президент на Баварската държавна служба за убежище и репатриране.",[],[],False,False,False,False,False,False
20240229_URW_BG_68.txt,2630,3161,"Това, което искам ясно да кажа на хората, които подкрепят ВЪЗРАЖДАНЕ, е, че днес Русия е тази, която потиска в окупираните украински територии българските граждани и хората с български етнически произход, защото не им позволяват да учат на майчиния си език, за разлика от хората в Украйна, за разлика от хората в Молдова, и всеки, който има желание, може да провери тази информация и да разбере, че Русия е тази, която потиска етническите българи в тези региони. (Продължителни ръкопляскания от ПП-ДБ, шум и реплики от ВЪЗРАЖДАНЕ.)","['Appeal_to_Pity', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Distraction']",True,False,True,False,False,False
20231208_URW_BG_71.txt,5688,5799,"Не знам дали да Ви ги чета, защото не знам пред кого ги чета и дали въобще някой слуша това, за което иде реч.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240216_URW_BG_89.txt,2972,3061,"Но сега явно след това гласуване, което предстои, половината зала ще е повече европейска.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240904_EUZ_BG_46.txt,6737,6781,"Прилича на гето, и това е нашата уж витрина.",['Loaded_Language'],['Manipulative_Wording'],False,False,False,False,False,True
20240221_URW_BG_87.txt,4637,4959,"Ето това е предателство, ето това е заплаха за националната сигурност и то беше извършено, разбира се, съвсем целенасочено от хората, които гласуваха промяната в Конституцията, даваща възможност на чужди граждани да станат български министри, депутати, министър-председатели и всякакви други още каквито можем да се сетим.","['Obfuscation-Vagueness-Confusion', 'Questioning_the_Reputation', 'Repetition', 'Appeal_to_Fear-Prejudice']","['Attack_on_Reputation', 'Justification', 'Manipulative_Wording']",True,True,False,False,False,True
20231208_URW_BG_76.txt,7619,7648,Никога няма да има война тук.,['False_Equivalence'],['Simplification'],False,False,False,True,False,False
20240704_URW_BG_23.txt,5163,5235,"Гласували 165 народни представители: за 121, против 6, въздържали се 38.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_55.txt,67,213,"Предходната точка беше Решение за приемане на еврото, за ускоряване на процеса по приемане на еврото, настоящата точка, гледам, е Закон за еврото.",[],[],False,False,False,False,False,False
20240301_SHG_BG_56.txt,6694,7156,"Ето тук е нещо, което ние заедно с екипа ми следим, защото нашите консулски служби трябва да бъдат готови – България ще издава шенгенски визи, и това, вярвам, че е голямото предизвикателство, в което сега трябва да се концентрираме, за да може след 31 март, изпълнявайки си съвестно задълженията, показвайки, че България наистина е готова за Шенгенското пространство в неговата цялост, само така можем да ускорим да се вземе решението, за което и ние настояваме.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_40.txt,6896,6959,Най-бедните искате да ни вкарате и да ни загробите тотално там!,"['Exaggeration-Minimisation', 'Questioning_the_Reputation']","['Attack_on_Reputation', 'Manipulative_Wording']",True,False,False,False,False,True
20240904_EUZ_BG_45.txt,774,868,"Съберете се от ВЪЗРАЖДАНЕ по тази тема и се разберете, защото, колеги, това е нелепо и смешно.","['Questioning_the_Reputation', 'Name_Calling-Labeling']",['Attack_on_Reputation'],True,False,False,False,False,False
20240918_IHC_BG_36.txt,6150,6278,"Във всичките молби съм Ви цитирала конкретни актове от 28 август от ЦИК – с конкретни дати, с подробно описание защо им трябват.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_54.txt,7301,7337,Вие превръщате България в територия.,"['Questioning_the_Reputation', 'Appeal_to_Fear-Prejudice']","['Attack_on_Reputation', 'Justification']",True,True,False,False,False,False
20240704_URW_BG_24.txt,4284,4340,"ДАНИЕЛ ЛОРЕР (ПП-ДБ): Благодаря Ви, госпожо Председател.",[],[],False,False,False,False,False,False
20240704_URW_BG_25.txt,3156,3182,Само да довършим отговора.,[],[],False,False,False,False,False,False
20231208_URW_BG_73.txt,613,697,"Уважаеми колеги, много тези се казаха, които са абсолютно неверни – граничат с лъжа.","['Questioning_the_Reputation', 'Name_Calling-Labeling']",['Attack_on_Reputation'],True,False,False,False,False,False
20240704_URW_BG_30.txt,4988,5114,"Какво ще правят днес 240, които не са я чели в Секретното деловодство и не могат да я обсъждат, защото е открито заседанието?!",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240321_URW_BG_84.txt,5224,5397,"Като казваме неправителствена организация, виждам негативните реакции в някои народни представители, за които неправителствена организация е еквивалент на ултимативното зло.","['Loaded_Language', 'Obfuscation-Vagueness-Confusion']",['Manipulative_Wording'],False,False,False,False,False,True
20240726_EUZ_BG_50.txt,539,660,"Можете ли Вие като икономист да ми обясните как след влизане в еврозоната евентуално – наложено, може да се върнем назад?",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240321_URW_BG_83.txt,1505,1554,В какво се превръща впоследствие това предаване?,[],[],False,False,False,False,False,False
20240229_URW_BG_68.txt,5149,5313,"Ние сме на път да стане така, че да приемем чужди войски в България, независимо че са натовски войски – нещо, което не се е случвало никога в историята на България.",[],[],False,False,False,False,False,False
trail_raw_BG_7.txt,5042,5095,"СВЕТОСЛАВ БАЛАБАНОВ (ИТН, от място): Лично обяснение!",[],[],False,False,False,False,False,False
20240704_URW_BG_29.txt,5633,5730,Това засилва отбранителните способности на Алианса и допълнително гарантира колективната отбрана.,[],[],False,False,False,False,False,False
20240321_URW_BG_82.txt,5206,5296,"И тогава аз разговарях с много от Вас, но абсолютно никой не прояви интерес към тази тема.",['Red_Herring'],['Distraction'],False,False,True,False,False,False
20240704_URW_BG_29.txt,2103,2173,"А защо той отказа, вече е негово лично мнение и може да попитате него.",[],[],False,False,False,False,False,False
20240704_URW_BG_26.txt,4110,4165,Тук се надяваме наистина да имаме по-позитивно участие.,[],[],False,False,False,False,False,False
20240904_EUZ_BG_41.txt,1780,1807,Благодаря Ви за вниманието.,[],[],False,False,False,False,False,False
20240904_EUZ_BG_44.txt,190,267,"Знам, че е трудно, даже и непосилно в този случай, но това е достойният път.",['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240807_EUZ_BG_48.txt,3706,3776,Има ли реплики към изказването на народния представител Климент Шопов?,[],[],False,False,False,False,False,False
20240726_EUZ_BG_56.txt,2482,2638,Международният валутен фонд препоръчва страната да се устреми към неутрална фискална позиция и бюджетният дефицит да не се увеличава с повече от 1% от БВП.,['Appeal_to_Authority'],['Justification'],False,True,False,False,False,False
20240321_URW_BG_83.txt,176,226,"Сега, господин Цончо, съветвам Ви да се успокоите.",[],[],False,False,False,False,False,False
20231208_URW_BG_78.txt,5897,6121,"Така че, ако България иска да оцелее сред предизвикателствата на нашето хилядолетие, България трябва да е готова самостоятелно да се защитава и да не разчита на чужди сили, които под предлог, че ще ни бранят, ще ни окупират.","['Loaded_Language', 'False_Dilemma-No_Choice']","['Simplification', 'Manipulative_Wording']",False,False,False,True,False,True
20231208_URW_BG_76.txt,3296,3387,"Означава ли това, че всъщност тук, както каза някой, ще се възстановява Османската империя?",['Straw_Man'],['Distraction'],False,False,True,False,False,False
20240726_EUZ_BG_50.txt,3350,3605,"Има нужда от това решение, има нужда от ясен мандат, който да бъде даден на Министерството на финансите, има нужда от извънреден конвергентен доклад, живот и здраве – колкото може по-рано да бъде подаден, и има нужда на 1 юли България да възприеме еврото.",['Appeal_to_Time'],['Call'],False,False,False,False,True,False
20240704_URW_BG_26.txt,5465,5632,"Затова и в моето изказване на срещата на министрите на отбраната подчертах, че по отношение на индустриалните усилия трябва да има кохезия и разпределение на усилията.",[],[],False,False,False,False,False,False
20231208_URW_BG_72.txt,1581,1648,"Уважаеми господин Гуцанов, взимам репликата поради няколко причини.",[],[],False,False,False,False,False,False
20240904_EUZ_BG_45.txt,3740,3949,"Ние сме твърдо на опашката през цялото време и същевременно най-богатите страни в Европейския съюз – Норвегия, Швеция, Дания, така или иначе не са в еврозоната, тоест богатството и еврото не са пряко свързани.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
20231208_URW_BG_75.txt,3932,3976,Те защо не са изпълнени при такава гаранция?,['Doubt'],['Attack_on_Reputation'],True,False,False,False,False,False
20240627_EUZ_BG_64.txt,5558,5611,"ПРЕДСЕДАТЕЛ РОСИЦА КИРОВА: Времето, господин Тодоров!",[],[],False,False,False,False,False,False
20240726_EUZ_BG_53.txt,421,770,"ВЪЗРАЖДАНЕ имат своето виждане, че това е лошо, а ние обаче подкрепяме тезата, че влизането в Европейския съюз е в полза на българската икономика, защото към днешния ден основният внос и износ на българската икономика е с Европейския съюз, което значи, че превалутирането на българския лев към европейската валута е в минус за българската икономика.",['Causal_Oversimplification'],['Simplification'],False,False,False,True,False,False
20240216_URW_BG_92.txt,1095,1200,"Ние представляваме в крайна сметка, като народни представители, народа на най-старата европейска държава.",['Flag_Waving'],['Justification'],False,True,False,False,False,False
20240726_EUZ_BG_54.txt,4186,4321,"Другите ще стои и ще гледа – може би до, може би зад фикуса, при всички положения няма да има право на глас обаче и няма да се изказва.",['Obfuscation-Vagueness-Confusion'],['Manipulative_Wording'],False,False,False,False,False,True
20231124_IHC_BG_35.txt,4564,4628,Крайно време е да започнем да решаваме проблемите още в зародиш.,['Appeal_to_Time'],['Call'],False,False,False,False,True,False
20240704_URW_BG_26.txt,6287,6393,"От парламентарната група на „Движение за права и свободи“ – заповядайте, господин Байрам, за Вашия въпрос.",[],[],False,False,False,False,False,False
20240726_EUZ_BG_51.txt,7974,8316,"Ние поискахме преди две години, не преди една, преди две години поискахме и получихме – и всички Вие получихте, черновата на този доклад, който е покъртителен, който е разгромяващ за Вас, евроатлантиците, защото Ви казва ясно и категорично – влизането в еврозоната означава загуба и щети за българската икономика и за българските потребители!","['Consequential_Oversimplification', 'Name_Calling-Labeling', 'Appeal_to_Fear-Prejudice']","['Attack_on_Reputation', 'Justification', 'Simplification']",True,True,False,True,False,False
20240112_SHG_BG_60.txt,2184,2462,"Разполагането на територията на всяка една държава е на солидарен брой, без значение дали са минавали, или не са минавали през територията на съответната държава, и при отказ от разполагане на бежанци на територията на съответната държава тя ще трябва да плаща над 20 хил. евро.",[],[],False,False,False,False,False,False
20240229_URW_BG_67.txt,5884,5986,"Но ако държите Вие лично да четете, разбира се, ще Ви бъде разпределено. (Ръкопляскания от ГЕРБ-СДС.)",[],[],False,False,False,False,False,False
